"","ID","Block","ssd","condition","response","rt","img","Age","Sex"
"17574",59,2,300,200,1,999,"Happy",21,"female"
"17575",59,2,500,200,1,846,"Neutral",21,"female"
"17576",59,2,100,100,1,0,"Happy",21,"female"
"17577",59,2,700,200,1,1049,"Neutral",21,"female"
"17578",59,2,100,200,1,707,"Angry",21,"female"
"17579",59,2,400,100,0,839,"Happy",21,"female"
"17580",59,2,200,100,1,0,"Happy",21,"female"
"17581",59,2,700,100,0,871,"Angry",21,"female"
"17582",59,2,300,200,1,907,"Neutral",21,"female"
"17583",59,2,600,200,1,997,"Happy",21,"female"
"17584",59,2,700,200,1,949,"Angry",21,"female"
"17585",59,2,500,200,1,929,"Angry",21,"female"
"17586",59,2,600,200,1,850,"Angry",21,"female"
"17587",59,2,300,200,0,0,"Angry",21,"female"
"17588",59,2,100,200,1,1019,"Neutral",21,"female"
"17589",59,2,700,200,1,849,"Neutral",21,"female"
"17590",59,2,700,100,0,936,"Angry",21,"female"
"17591",59,2,400,100,1,0,"Neutral",21,"female"
"17592",59,2,400,100,1,0,"Happy",21,"female"
"17593",59,2,300,100,1,0,"Happy",21,"female"
"17594",59,2,200,200,1,981,"Neutral",21,"female"
"17595",59,2,100,200,1,955,"Happy",21,"female"
"17596",59,2,600,100,0,1055,"Angry",21,"female"
"17597",59,2,600,200,1,969,"Neutral",21,"female"
"17598",59,2,500,200,1,924,"Angry",21,"female"
"17599",59,2,500,100,0,840,"Angry",21,"female"
"17600",59,2,500,200,1,1181,"Angry",21,"female"
"17601",59,3,100,200,1,1123,"Angry",21,"female"
"17602",59,3,600,200,1,1170,"Neutral",21,"female"
"17603",59,3,600,200,1,1173,"Angry",21,"female"
"17604",59,3,100,200,0,0,"Angry",21,"female"
"17605",59,3,0,100,1,0,"Happy",21,"female"
"17606",59,3,400,200,1,1287,"Angry",21,"female"
"17607",59,3,500,200,1,1196,"Happy",21,"female"
"17608",59,3,600,100,0,885,"Angry",21,"female"
"17609",59,3,200,100,1,0,"Neutral",21,"female"
"17610",59,3,400,200,1,1121,"Angry",21,"female"
"17611",59,3,600,100,1,0,"Angry",21,"female"
"17612",59,3,500,100,1,0,"Neutral",21,"female"
"17613",59,3,600,100,0,929,"Angry",21,"female"
"17614",59,3,100,100,1,0,"Angry",21,"female"
"17615",59,3,0,100,1,0,"Happy",21,"female"
"17616",59,3,100,200,1,970,"Angry",21,"female"
"17617",59,3,500,200,1,986,"Happy",21,"female"
"17618",59,3,100,100,1,0,"Neutral",21,"female"
"17619",59,3,200,100,1,0,"Angry",21,"female"
"17620",59,3,200,200,1,912,"Happy",21,"female"
"17621",59,3,500,200,1,930,"Angry",21,"female"
"17622",59,3,0,200,1,901,"Happy",21,"female"
"17623",59,3,200,200,1,1096,"Happy",21,"female"
"17624",59,3,300,200,1,966,"Angry",21,"female"
"17625",59,3,100,200,1,1161,"Angry",21,"female"
"17626",59,3,400,200,0,0,"Neutral",21,"female"
"17627",59,3,200,200,1,960,"Angry",21,"female"
"17628",59,3,400,200,1,855,"Neutral",21,"female"
"17629",59,3,400,100,1,0,"Happy",21,"female"
"17630",59,3,200,100,1,0,"Angry",21,"female"
"17631",59,3,200,100,1,0,"Angry",21,"female"
"17632",59,3,300,200,1,938,"Angry",21,"female"
"17633",59,3,400,100,1,0,"Happy",21,"female"
"17634",59,3,300,200,1,876,"Neutral",21,"female"
"17635",59,3,400,200,1,985,"Angry",21,"female"
"17636",59,3,200,200,1,1039,"Angry",21,"female"
"17637",59,3,600,100,0,1053,"Neutral",21,"female"
"17638",59,3,300,100,1,0,"Angry",21,"female"
"17639",59,3,100,200,1,1210,"Happy",21,"female"
"17640",59,3,500,200,0,0,"Neutral",21,"female"
"17641",59,3,600,200,1,1221,"Neutral",21,"female"
"17642",59,3,600,100,0,1031,"Neutral",21,"female"
"17643",59,3,100,100,1,0,"Happy",21,"female"
"17644",59,3,500,200,1,995,"Happy",21,"female"
"17645",59,3,400,200,1,1009,"Neutral",21,"female"
"17646",59,3,500,100,0,973,"Neutral",21,"female"
"17647",59,3,100,200,1,1118,"Angry",21,"female"
"17648",59,3,200,100,1,0,"Neutral",21,"female"
"17649",59,3,100,200,1,903,"Neutral",21,"female"
"17650",59,3,400,100,1,0,"Happy",21,"female"
"17651",59,3,600,200,1,1175,"Neutral",21,"female"
"17652",59,3,600,200,1,1204,"Happy",21,"female"
"17653",59,3,400,200,1,1026,"Happy",21,"female"
"17654",59,3,500,200,1,1120,"Neutral",21,"female"
"17655",59,3,600,100,0,1016,"Happy",21,"female"
"17656",59,3,400,200,1,1231,"Angry",21,"female"
"17657",59,3,600,200,1,1116,"Happy",21,"female"
"17658",59,3,200,200,1,1242,"Angry",21,"female"
"17659",59,3,500,200,1,1140,"Angry",21,"female"
"17660",59,3,100,200,1,1027,"Angry",21,"female"
"17661",59,3,300,200,1,858,"Angry",21,"female"
"17662",59,3,500,200,1,944,"Happy",21,"female"
"17663",59,3,100,200,1,1032,"Neutral",21,"female"
"17664",59,3,100,200,1,952,"Happy",21,"female"
"17665",59,3,400,200,1,1119,"Happy",21,"female"
"17666",59,3,700,200,1,1121,"Happy",21,"female"
"17667",59,3,500,200,1,1073,"Angry",21,"female"
"17668",59,3,700,100,1,0,"Angry",21,"female"
"17669",59,3,500,200,1,1033,"Happy",21,"female"
"17670",59,3,500,100,1,0,"Angry",21,"female"
"17671",59,3,400,100,1,0,"Angry",21,"female"
"17672",59,3,300,200,1,956,"Happy",21,"female"
"17673",59,3,300,100,1,0,"Neutral",21,"female"
"17674",59,3,100,200,1,930,"Neutral",21,"female"
"17675",59,3,500,200,1,949,"Neutral",21,"female"
"17676",59,3,300,200,1,996,"Happy",21,"female"
"17677",59,3,200,200,1,909,"Happy",21,"female"
"17678",59,3,500,100,1,0,"Neutral",21,"female"
"17679",59,3,500,200,1,1005,"Happy",21,"female"
"17680",59,3,400,200,1,1123,"Happy",21,"female"
"17681",59,3,400,200,1,1121,"Neutral",21,"female"
"17682",59,3,800,100,1,0,"Neutral",21,"female"
"17683",59,3,200,200,1,1193,"Happy",21,"female"
"17684",59,3,600,200,1,1146,"Angry",21,"female"
"17685",59,3,800,200,1,1161,"Angry",21,"female"
"17686",59,3,400,100,1,0,"Angry",21,"female"
"17687",59,3,700,200,1,1007,"Happy",21,"female"
"17688",59,3,400,200,1,1227,"Happy",21,"female"
"17689",59,3,700,100,1,0,"Happy",21,"female"
"17690",59,3,700,200,1,1051,"Happy",21,"female"
"17691",59,3,700,100,0,1176,"Angry",21,"female"
"17692",59,3,600,200,1,822,"Happy",21,"female"
"17693",59,3,600,200,1,1163,"Happy",21,"female"
"17694",59,3,500,200,0,0,"Neutral",21,"female"
"17695",59,3,400,200,0,0,"Neutral",21,"female"
"17696",59,3,300,200,1,630,"Neutral",21,"female"
"17697",59,3,700,200,1,1176,"Neutral",21,"female"
"17698",59,3,700,100,0,1027,"Angry",21,"female"
"17699",59,3,400,100,0,768,"Neutral",21,"female"
"17700",59,3,200,200,1,740,"Neutral",21,"female"
"17701",59,3,700,200,1,919,"Happy",21,"female"
"17702",59,3,300,200,1,872,"Neutral",21,"female"
"17703",59,3,300,200,1,965,"Angry",21,"female"
"17704",59,3,500,100,0,983,"Neutral",21,"female"
"17705",59,3,800,100,0,990,"Neutral",21,"female"
"17706",59,3,800,200,0,0,"Neutral",21,"female"
"17707",59,3,700,200,1,1029,"Neutral",21,"female"
"17708",59,3,400,200,1,931,"Neutral",21,"female"
"17709",59,3,300,100,0,753,"Happy",21,"female"
"17710",59,3,800,200,1,937,"Neutral",21,"female"
"17711",59,3,800,200,1,959,"Neutral",21,"female"
"17712",59,3,400,100,1,0,"Angry",21,"female"
"17713",59,3,600,200,1,960,"Neutral",21,"female"
"17714",59,3,300,200,1,1034,"Happy",21,"female"
"17715",59,3,500,200,1,1045,"Neutral",21,"female"
"17716",59,3,500,200,1,944,"Neutral",21,"female"
"17717",59,3,700,200,1,984,"Angry",21,"female"
"17718",59,3,600,200,1,974,"Neutral",21,"female"
"17719",59,3,300,200,1,1005,"Angry",21,"female"
"17720",59,3,400,200,1,1107,"Neutral",21,"female"
"17721",59,3,700,200,1,1051,"Happy",21,"female"
"17722",59,3,700,100,0,926,"Happy",21,"female"
"17723",59,3,700,200,1,1070,"Angry",21,"female"
"17724",59,3,200,200,1,1190,"Happy",21,"female"
"17725",59,3,200,200,1,1173,"Neutral",21,"female"
"17726",59,3,500,200,1,1069,"Angry",21,"female"
"17727",59,3,600,200,1,1160,"Happy",21,"female"
"17728",59,3,400,100,0,888,"Angry",21,"female"
"17729",59,3,200,100,1,0,"Neutral",21,"female"
"17730",59,3,200,200,1,796,"Neutral",21,"female"
"17731",59,3,500,100,0,999,"Angry",21,"female"
"17732",59,3,600,100,0,965,"Angry",21,"female"
"17733",59,3,200,200,1,1004,"Neutral",21,"female"
"17734",59,3,100,200,1,1291,"Neutral",21,"female"
"17735",59,3,400,100,1,0,"Angry",21,"female"
"17736",59,3,700,100,0,1010,"Happy",21,"female"
"17737",59,3,600,200,1,918,"Angry",21,"female"
"17738",59,3,400,100,0,822,"Happy",21,"female"
"17739",59,3,400,100,1,0,"Neutral",21,"female"
"17740",59,3,100,100,1,0,"Neutral",21,"female"
"17741",59,3,700,200,1,902,"Angry",21,"female"
"17742",59,3,500,200,1,1098,"Neutral",21,"female"
"17743",59,3,100,100,1,0,"Neutral",21,"female"
"17744",59,3,700,100,0,950,"Neutral",21,"female"
"17745",59,3,100,200,1,946,"Angry",21,"female"
"17746",59,3,500,100,1,0,"Neutral",21,"female"
"17747",59,3,500,200,1,1114,"Neutral",21,"female"
"17748",59,3,600,200,1,1019,"Neutral",21,"female"
"17749",59,3,400,100,1,0,"Neutral",21,"female"
"17750",59,3,300,200,1,1031,"Angry",21,"female"
"17751",59,3,100,200,0,1281,"Happy",21,"female"
"17752",59,3,700,100,0,1204,"Angry",21,"female"
"17753",59,3,300,100,1,0,"Angry",21,"female"
"17754",59,3,100,100,1,0,"Angry",21,"female"
"17755",59,3,500,100,1,0,"Neutral",21,"female"
"17756",59,3,200,100,1,0,"Happy",21,"female"
"17757",59,3,300,100,1,0,"Happy",21,"female"
"17758",59,3,100,100,1,0,"Neutral",21,"female"
"17759",59,3,100,100,1,0,"Neutral",21,"female"
"17760",59,3,600,200,1,911,"Happy",21,"female"
"17761",59,4,300,100,1,0,"Angry",21,"female"
"17762",59,4,600,200,1,1076,"Neutral",21,"female"
"17763",59,4,500,100,1,0,"Happy",21,"female"
"17764",59,4,400,200,1,1102,"Happy",21,"female"
"17765",59,4,200,100,1,0,"Happy",21,"female"
"17766",59,4,800,200,1,955,"Happy",21,"female"
"17767",59,4,800,200,1,1176,"Angry",21,"female"
"17768",59,4,400,200,1,1191,"Happy",21,"female"
"17769",59,4,600,100,0,1080,"Happy",21,"female"
"17770",59,4,500,100,1,0,"Angry",21,"female"
"17771",59,4,700,200,1,1073,"Neutral",21,"female"
"17772",59,4,600,200,0,0,"Happy",21,"female"
"17773",59,4,600,200,1,1109,"Neutral",21,"female"
"17774",59,4,600,200,1,1182,"Angry",21,"female"
"17775",59,4,200,200,1,1110,"Angry",21,"female"
"17776",59,4,200,200,1,1035,"Neutral",21,"female"
"17777",59,4,300,200,1,880,"Neutral",21,"female"
"17778",59,4,600,200,1,957,"Neutral",21,"female"
"17779",59,4,700,200,1,1145,"Angry",21,"female"
"17780",59,4,500,200,1,983,"Happy",21,"female"
"17781",59,4,700,200,1,994,"Happy",21,"female"
"17782",59,4,500,200,1,1190,"Angry",21,"female"
"17783",59,4,300,200,1,1057,"Happy",21,"female"
"17784",59,4,400,200,1,1129,"Angry",21,"female"
"17785",59,4,300,100,1,0,"Angry",21,"female"
"17786",59,4,200,200,1,1046,"Happy",21,"female"
"17787",59,4,200,200,1,920,"Happy",21,"female"
"17788",59,4,200,100,1,0,"Neutral",21,"female"
"17789",59,4,700,200,1,990,"Neutral",21,"female"
"17790",59,4,700,200,1,999,"Neutral",21,"female"
"17791",59,4,400,200,1,1187,"Happy",21,"female"
"17792",59,4,200,200,1,1264,"Angry",21,"female"
"17793",59,4,300,200,1,967,"Happy",21,"female"
"17794",59,4,300,100,1,0,"Angry",21,"female"
"17795",59,4,300,200,1,1006,"Happy",21,"female"
"17796",59,4,200,200,1,1145,"Happy",21,"female"
"17797",59,4,600,200,1,919,"Neutral",21,"female"
"17798",59,4,500,200,1,976,"Happy",21,"female"
"17799",59,4,700,100,0,963,"Angry",21,"female"
"17800",59,4,400,100,1,0,"Happy",21,"female"
"17801",59,4,300,200,1,902,"Happy",21,"female"
"17802",59,4,600,100,1,0,"Happy",21,"female"
"17803",59,4,100,100,1,0,"Happy",21,"female"
"17804",59,4,500,200,1,987,"Angry",21,"female"
"17805",59,4,300,200,1,1292,"Neutral",21,"female"
"17806",59,4,100,100,1,0,"Happy",21,"female"
"17807",59,4,600,200,1,986,"Neutral",21,"female"
"17808",59,4,200,200,1,1259,"Neutral",21,"female"
"17809",59,4,600,200,1,919,"Happy",21,"female"
"17810",59,4,400,200,1,1032,"Happy",21,"female"
"17811",59,4,600,200,1,994,"Neutral",21,"female"
"17812",59,4,600,100,0,989,"Neutral",21,"female"
"17813",59,4,200,100,1,0,"Angry",21,"female"
"17814",59,4,100,200,1,874,"Happy",21,"female"
"17815",59,4,600,100,0,949,"Angry",21,"female"
"17816",59,4,200,100,1,0,"Angry",21,"female"
"17817",59,4,400,100,1,0,"Happy",21,"female"
"17818",59,4,500,200,1,973,"Happy",21,"female"
"17819",59,4,700,200,0,0,"Angry",21,"female"
"17820",59,4,700,200,1,825,"Happy",21,"female"
"17821",59,4,700,100,0,1024,"Angry",21,"female"
"17822",59,4,100,100,1,0,"Neutral",21,"female"
"17823",59,4,500,200,1,858,"Neutral",21,"female"
"17824",59,4,600,100,0,931,"Happy",21,"female"
"17825",59,4,700,200,1,1161,"Neutral",21,"female"
"17826",59,4,200,200,1,991,"Neutral",21,"female"
"17827",59,4,400,200,1,995,"Neutral",21,"female"
"17828",59,4,700,200,1,1140,"Neutral",21,"female"
"17829",59,4,100,100,1,0,"Happy",21,"female"
"17830",59,4,400,200,1,1011,"Angry",21,"female"
"17831",59,4,300,100,1,0,"Neutral",21,"female"
"17832",59,4,500,100,1,0,"Angry",21,"female"
"17833",59,4,400,200,1,853,"Happy",21,"female"
"17834",59,4,200,200,1,1008,"Happy",21,"female"
"17835",59,4,500,200,1,1012,"Neutral",21,"female"
"17836",59,4,400,100,1,0,"Happy",21,"female"
"17837",59,4,200,100,1,0,"Neutral",21,"female"
"17838",59,4,100,200,1,989,"Neutral",21,"female"
"17839",59,4,600,200,1,1002,"Angry",21,"female"
"17840",59,4,300,100,1,0,"Happy",21,"female"
"17841",59,4,800,200,1,1015,"Happy",21,"female"
"17842",59,4,400,200,1,990,"Happy",21,"female"
"17843",59,4,200,200,1,843,"Happy",21,"female"
"17844",59,4,600,100,0,1069,"Angry",21,"female"
"17845",59,4,400,100,1,0,"Neutral",21,"female"
"17846",59,4,300,200,0,0,"Angry",21,"female"
"17847",59,4,700,200,1,797,"Neutral",21,"female"
"17848",59,4,500,200,1,1009,"Happy",21,"female"
"17849",59,4,400,200,1,908,"Happy",21,"female"
"17850",59,4,500,100,0,646,"Neutral",21,"female"
"17851",59,4,400,200,1,870,"Happy",21,"female"
"17852",59,4,800,200,1,873,"Happy",21,"female"
"17853",59,4,200,200,1,1014,"Angry",21,"female"
"17854",59,4,300,100,1,0,"Neutral",21,"female"
"17855",59,4,300,100,1,0,"Happy",21,"female"
"17856",59,4,800,200,1,985,"Happy",21,"female"
"17857",59,4,500,200,1,926,"Angry",21,"female"
"17858",59,4,500,200,1,1288,"Neutral",21,"female"
"17859",59,4,200,200,1,1064,"Happy",21,"female"
"17860",59,4,500,200,0,0,"Angry",21,"female"
"17861",59,4,400,200,1,810,"Neutral",21,"female"
"17862",59,4,300,200,1,1042,"Neutral",21,"female"
"17863",59,4,800,100,0,1135,"Happy",21,"female"
"17864",59,4,800,200,1,1212,"Happy",21,"female"
"17865",59,4,300,200,1,828,"Angry",21,"female"
"17866",59,4,300,200,1,757,"Angry",21,"female"
"17867",59,4,800,200,1,1047,"Happy",21,"female"
"17868",59,4,400,100,1,0,"Neutral",21,"female"
"17869",59,4,700,200,1,702,"Happy",21,"female"
"17870",59,4,600,200,1,944,"Angry",21,"female"
"17871",59,4,600,200,1,961,"Angry",21,"female"
"17872",59,4,700,100,0,905,"Angry",21,"female"
"17873",59,4,400,100,1,0,"Happy",21,"female"
"17874",59,4,200,100,0,740,"Angry",21,"female"
"17875",59,4,600,100,0,897,"Happy",21,"female"
"17876",59,4,800,200,1,1071,"Happy",21,"female"
"17877",59,4,700,100,1,0,"Happy",21,"female"
"17878",59,4,400,200,0,0,"Happy",21,"female"
"17879",59,4,400,200,1,917,"Angry",21,"female"
"17880",59,4,500,200,1,933,"Angry",21,"female"
"17881",59,4,700,100,0,1030,"Angry",21,"female"
"17882",59,4,500,100,1,0,"Happy",21,"female"
"17883",59,4,100,100,1,0,"Neutral",21,"female"
"17884",59,4,600,100,0,884,"Neutral",21,"female"
"17885",59,4,400,200,1,969,"Neutral",21,"female"
"17886",59,4,700,100,0,984,"Happy",21,"female"
"17887",59,4,600,200,0,0,"Happy",21,"female"
"17888",59,4,700,100,0,841,"Neutral",21,"female"
"17889",59,4,500,200,1,1023,"Neutral",21,"female"
"17890",59,4,600,200,1,821,"Angry",21,"female"
"17891",59,4,300,200,1,924,"Neutral",21,"female"
"17892",59,4,700,200,1,935,"Neutral",21,"female"
"17893",59,4,700,200,1,1118,"Neutral",21,"female"
"17894",59,4,300,200,1,906,"Angry",21,"female"
"17895",59,4,400,200,1,976,"Neutral",21,"female"
"17896",59,4,300,200,1,918,"Happy",21,"female"
"17897",59,4,500,200,1,983,"Angry",21,"female"
"17898",59,4,200,100,1,0,"Angry",21,"female"
"17899",59,4,600,200,1,964,"Angry",21,"female"
"17900",59,4,300,100,1,0,"Happy",21,"female"
"17901",59,4,700,100,0,1156,"Happy",21,"female"
"17902",59,4,600,200,1,1155,"Angry",21,"female"
"17903",59,4,400,200,0,824,"Happy",21,"female"
"17904",59,4,100,200,1,1063,"Angry",21,"female"
"17905",59,4,600,200,1,855,"Neutral",21,"female"
"17906",59,4,300,200,1,947,"Happy",21,"female"
"17907",59,4,200,200,1,722,"Angry",21,"female"
"17908",59,4,600,200,1,871,"Happy",21,"female"
"17909",59,4,300,100,1,0,"Angry",21,"female"
"17910",59,4,300,200,1,957,"Angry",21,"female"
"17911",59,4,600,100,1,0,"Happy",21,"female"
"17912",59,4,300,100,1,0,"Happy",21,"female"
"17913",59,4,200,200,1,1008,"Neutral",21,"female"
"17914",59,4,700,200,1,898,"Neutral",21,"female"
"17915",59,4,500,200,1,869,"Happy",21,"female"
"17916",59,4,400,200,1,966,"Angry",21,"female"
"17917",59,4,500,200,1,947,"Happy",21,"female"
"17918",59,4,300,200,1,1108,"Neutral",21,"female"
"17919",59,4,300,200,1,974,"Happy",21,"female"
"17920",59,4,600,200,1,947,"Neutral",21,"female"
"17921",93,1,100,200,1,573,"Neutral",25,"female"
"17922",93,1,200,200,1,1220,"Neutral",25,"female"
"17923",93,1,100,200,1,1034,"Neutral",25,"female"
"17924",93,1,0,200,1,1213,"Neutral",25,"female"
"17925",93,1,400,200,1,1247,"Neutral",25,"female"
"17926",93,1,200,100,1,0,"Neutral",25,"female"
"17927",93,1,600,200,1,1298,"Neutral",25,"female"
"17928",93,1,500,200,1,1289,"Neutral",25,"female"
"17929",93,1,500,100,1,0,"Neutral",25,"female"
"17930",93,1,600,200,1,1102,"Neutral",25,"female"
"17931",93,1,200,200,1,740,"Neutral",25,"female"
"17932",93,1,400,200,1,648,"Neutral",25,"female"
"17933",93,1,200,200,1,1071,"Neutral",25,"female"
"17934",93,1,600,200,1,993,"Neutral",25,"female"
"17935",93,1,400,100,1,0,"Neutral",25,"female"
"17936",93,1,400,200,1,1121,"Neutral",25,"female"
"17937",93,1,600,200,0,0,"Neutral",25,"female"
"17938",93,1,600,200,1,770,"Neutral",25,"female"
"17939",93,1,100,200,1,716,"Neutral",25,"female"
"17940",93,1,0,200,0,0,"Neutral",25,"female"
"17941",93,1,400,200,1,740,"Neutral",25,"female"
"17942",93,1,100,200,1,858,"Neutral",25,"female"
"17943",93,1,600,200,0,0,"Neutral",25,"female"
"17944",93,1,600,100,0,736,"Neutral",25,"female"
"17945",93,1,0,200,1,647,"Neutral",25,"female"
"17946",93,1,600,200,1,633,"Neutral",25,"female"
"17947",93,1,0,100,1,0,"Neutral",25,"female"
"17948",93,1,300,100,1,0,"Neutral",25,"female"
"17949",93,1,500,200,1,982,"Neutral",25,"female"
"17950",93,1,600,200,0,0,"Neutral",25,"female"
"17951",93,1,200,100,0,566,"Neutral",25,"female"
"17952",93,1,0,200,1,706,"Neutral",25,"female"
"17953",93,1,200,100,0,553,"Neutral",25,"female"
"17954",93,1,600,100,0,624,"Neutral",25,"female"
"17955",93,1,600,200,1,1110,"Neutral",25,"female"
"17956",93,1,300,100,0,776,"Neutral",25,"female"
"17957",93,1,300,100,1,0,"Neutral",25,"female"
"17958",93,1,400,200,1,928,"Neutral",25,"female"
"17959",93,1,100,200,0,0,"Neutral",25,"female"
"17960",93,1,300,100,1,0,"Neutral",25,"female"
"17961",93,1,200,200,1,833,"Neutral",25,"female"
"17962",93,1,300,100,1,0,"Neutral",25,"female"
"17963",93,1,500,200,1,804,"Neutral",25,"female"
"17964",93,1,600,200,1,1190,"Neutral",25,"female"
"17965",93,1,700,100,1,0,"Neutral",25,"female"
"17966",93,1,600,200,1,536,"Neutral",25,"female"
"17967",93,1,400,200,1,910,"Neutral",25,"female"
"17968",93,1,700,200,1,839,"Neutral",25,"female"
"17969",93,1,300,200,1,836,"Neutral",25,"female"
"17970",93,1,400,200,1,842,"Neutral",25,"female"
"17971",93,1,300,100,0,755,"Neutral",25,"female"
"17972",93,1,200,200,1,1073,"Neutral",25,"female"
"17973",93,1,400,100,1,0,"Neutral",25,"female"
"17974",93,1,600,100,0,812,"Neutral",25,"female"
"17975",93,1,500,200,1,792,"Neutral",25,"female"
"17976",93,1,100,100,1,0,"Neutral",25,"female"
"17977",93,1,100,200,1,1122,"Neutral",25,"female"
"17978",93,1,100,200,1,1083,"Neutral",25,"female"
"17979",93,1,100,200,0,0,"Neutral",25,"female"
"17980",93,1,700,200,1,746,"Neutral",25,"female"
"17981",93,1,400,100,0,817,"Neutral",25,"female"
"17982",93,1,100,200,1,554,"Neutral",25,"female"
"17983",93,1,300,200,1,1242,"Neutral",25,"female"
"17984",93,1,500,200,1,1158,"Neutral",25,"female"
"17985",93,1,400,200,1,648,"Neutral",25,"female"
"17986",93,1,300,100,0,474,"Neutral",25,"female"
"17987",93,1,700,200,1,584,"Neutral",25,"female"
"17988",93,1,300,100,1,0,"Neutral",25,"female"
"17989",93,1,100,200,1,480,"Neutral",25,"female"
"17990",93,1,200,200,1,701,"Neutral",25,"female"
"17991",93,1,100,200,1,1185,"Neutral",25,"female"
"17992",93,1,100,200,1,1192,"Neutral",25,"female"
"17993",93,1,200,100,1,0,"Neutral",25,"female"
"17994",93,1,200,100,1,0,"Neutral",25,"female"
"17995",93,1,400,100,1,0,"Neutral",25,"female"
"17996",93,1,300,200,1,1187,"Neutral",25,"female"
"17997",93,1,400,100,1,0,"Neutral",25,"female"
"17998",93,1,700,200,1,1103,"Neutral",25,"female"
"17999",93,1,100,100,1,0,"Neutral",25,"female"
"18000",93,1,500,200,1,1078,"Neutral",25,"female"
"18001",93,1,500,200,1,1178,"Neutral",25,"female"
"18002",93,1,500,100,1,0,"Neutral",25,"female"
"18003",93,1,600,200,1,880,"Neutral",25,"female"
"18004",93,1,600,200,0,0,"Neutral",25,"female"
"18005",93,1,300,100,1,0,"Neutral",25,"female"
"18006",93,1,400,200,1,707,"Neutral",25,"female"
"18007",93,1,0,200,1,1145,"Neutral",25,"female"
"18008",93,1,0,200,1,935,"Neutral",25,"female"
"18009",93,1,200,200,1,942,"Neutral",25,"female"
"18010",93,1,400,200,0,0,"Neutral",25,"female"
"18011",93,1,0,100,1,0,"Neutral",25,"female"
"18012",93,1,0,200,1,371,"Neutral",25,"female"
"18013",93,1,200,100,0,565,"Neutral",25,"female"
"18014",93,1,200,100,1,0,"Neutral",25,"female"
"18015",93,1,100,200,1,608,"Neutral",25,"female"
"18016",93,1,300,200,1,633,"Neutral",25,"female"
"18017",93,1,300,200,1,899,"Neutral",25,"female"
"18018",93,1,100,200,1,998,"Neutral",25,"female"
"18019",93,1,500,200,0,0,"Neutral",25,"female"
"18020",93,1,200,100,0,635,"Neutral",25,"female"
"18021",93,1,600,100,0,822,"Neutral",25,"female"
"18022",93,1,200,200,1,1078,"Neutral",25,"female"
"18023",93,1,0,100,1,0,"Neutral",25,"female"
"18024",93,1,500,200,1,394,"Neutral",25,"female"
"18025",93,1,100,100,1,0,"Neutral",25,"female"
"18026",93,1,200,200,1,645,"Neutral",25,"female"
"18027",93,1,400,200,1,807,"Neutral",25,"female"
"18028",93,1,400,100,0,683,"Neutral",25,"female"
"18029",93,1,200,200,1,1142,"Neutral",25,"female"
"18030",93,1,400,200,1,1000,"Neutral",25,"female"
"18031",93,1,300,100,1,0,"Neutral",25,"female"
"18032",93,1,200,200,1,893,"Neutral",25,"female"
"18033",93,1,200,200,1,933,"Neutral",25,"female"
"18034",93,1,300,100,1,0,"Neutral",25,"female"
"18035",93,1,500,200,1,1112,"Neutral",25,"female"
"18036",93,1,200,200,1,1244,"Neutral",25,"female"
"18037",93,1,400,200,1,1267,"Neutral",25,"female"
"18038",93,1,400,200,1,1212,"Neutral",25,"female"
"18039",93,1,500,200,1,962,"Neutral",25,"female"
"18040",93,1,600,200,1,863,"Neutral",25,"female"
"18041",93,1,200,200,1,866,"Neutral",25,"female"
"18042",93,1,300,200,1,529,"Neutral",25,"female"
"18043",93,1,200,200,1,824,"Neutral",25,"female"
"18044",93,1,600,200,1,792,"Neutral",25,"female"
"18045",93,1,400,200,1,910,"Neutral",25,"female"
"18046",93,1,700,100,0,1132,"Neutral",25,"female"
"18047",93,1,700,100,0,1019,"Neutral",25,"female"
"18048",93,1,500,100,1,0,"Neutral",25,"female"
"18049",93,1,100,200,0,0,"Neutral",25,"female"
"18050",93,1,200,200,1,612,"Neutral",25,"female"
"18051",93,1,300,200,1,824,"Neutral",25,"female"
"18052",93,1,300,200,1,1191,"Neutral",25,"female"
"18053",93,1,100,200,1,774,"Neutral",25,"female"
"18054",93,1,500,200,1,954,"Neutral",25,"female"
"18055",93,1,500,100,1,0,"Neutral",25,"female"
"18056",93,1,400,200,1,793,"Neutral",25,"female"
"18057",93,1,700,200,0,0,"Neutral",25,"female"
"18058",93,1,200,100,1,0,"Neutral",25,"female"
"18059",93,1,500,200,1,597,"Neutral",25,"female"
"18060",93,1,100,200,1,877,"Neutral",25,"female"
"18061",93,1,700,200,1,1274,"Neutral",25,"female"
"18062",93,1,200,100,1,0,"Neutral",25,"female"
"18063",93,1,200,200,1,974,"Neutral",25,"female"
"18064",93,1,100,200,1,862,"Neutral",25,"female"
"18065",93,1,200,200,1,1007,"Neutral",25,"female"
"18066",93,1,200,200,1,731,"Neutral",25,"female"
"18067",93,1,200,200,1,702,"Neutral",25,"female"
"18068",93,1,100,200,1,856,"Neutral",25,"female"
"18069",93,1,500,100,0,752,"Neutral",25,"female"
"18070",93,1,200,200,1,1012,"Neutral",25,"female"
"18071",93,1,500,200,1,746,"Neutral",25,"female"
"18072",93,1,600,100,0,691,"Neutral",25,"female"
"18073",93,1,400,100,1,0,"Neutral",25,"female"
"18074",93,1,200,100,1,0,"Neutral",25,"female"
